,npi,total_claim_count,bene_count,opioid_claim_count,opioid_day_supply,opioid_bene_count,opioid_prescriber_rate,credential_md,credential_rn,credential_phd,credential_dds,credential_pa,credential_mba,clusters
5234,1861422594,1530,114,1105,29058,103,72.22,0,0,0,0,0,0,0
5235,1215138714,3207,638,1103,32615,421,34.39,0,0,0,0,0,0,0
5236,1316177223,2009,280,1103,32000,210,54.9,1,0,0,0,0,0,0
5237,1639178106,11102,454,1103,32275,215,9.94,1,0,0,0,0,0,0
5238,1770586703,6432,579,1103,35526,233,17.15,1,0,0,0,0,0,0
5239,1851472989,12186,556,1103,27668,195,9.05,0,0,0,0,0,0,0
5240,1083713556,14506,497,1102,31146,197,7.6,1,0,0,0,0,0,0
5241,1235124223,13973,1167,1102,24708,338,7.89,1,0,0,0,0,0,0
5242,1285615450,1467,252,1102,30686,191,75.12,1,0,0,0,0,0,0
5243,1326140906,13075,763,1102,34368,220,8.43,1,0,0,0,0,0,0
5244,1447218284,3963,277,1102,31569,102,27.81,1,0,0,0,0,0,0
5245,1730372467,15010,915,1102,30416,300,7.34,1,0,0,0,0,0,0
5246,1770896490,1642,205,1102,28658,168,67.11,1,1,1,1,1,1,2
5247,1790855732,9088,345,1102,32368,168,12.13,0,0,0,0,0,0,0
5248,1871585752,1785,387,1102,9297,297,61.74,1,0,0,0,0,0,0
5249,1093705410,3352,485,1101,30305,187,32.85,1,0,0,0,0,0,0
5250,1265487219,1711,227,1101,26313,173,64.35,1,0,0,0,0,0,0
5251,1366479073,12720,320,1101,28361,115,8.66,0,0,0,0,0,0,0
5252,1427047034,1931,156,1101,32079,144,57.02,1,0,0,0,0,0,0
5253,1477899698,2149,208,1101,31434,107,51.23,0,0,0,0,0,0,0
5254,1689698359,1496,199,1101,30031,166,73.6,1,0,0,0,0,0,0
5255,1831144534,5926,269,1101,29428,142,18.58,1,0,0,0,0,0,0
5256,1124265285,13897,830,1100,30811,190,7.92,1,0,0,0,0,0,0
5257,1598821449,9479,898,1100,30066,192,11.6,1,0,0,0,0,0,0
5258,1760787618,8027,320,1100,28484,140,13.7,0,0,0,0,1,0,1
5259,1063665438,1558,337,1099,32035,270,70.54,1,0,0,0,0,0,0
5260,1154330157,5029,543,1099,29689,165,21.85,1,0,0,0,0,0,0
5261,1417903378,7182,480,1099,32719,172,15.3,1,0,0,0,0,0,0
5262,1578800967,9990,270,1099,32858,153,11.0,0,0,0,0,0,0,0
5263,1861700700,2005,313,1099,30696,216,54.81,0,1,0,0,0,0,3
5264,1033213749,1808,242,1098,32116,206,60.73,1,0,0,0,0,0,0
5265,1447204086,7745,497,1098,22346,122,14.18,1,0,0,0,0,0,0
5266,1487751004,1887,113,1098,30438,104,58.19,1,0,0,0,0,0,0
5267,1679543078,1539,155,1098,32713,131,71.35,1,0,0,0,0,0,0
5268,1760479430,2363,201,1098,30278,190,46.47,1,0,0,0,0,0,0
5269,1912987033,6185,545,1098,28960,185,17.75,1,0,0,0,0,0,0
5270,1407969827,13640,316,1097,29184,127,8.04,1,0,0,0,0,0,0
5271,1740532977,1542,249,1097,32591,220,71.14,0,0,0,0,0,0,0
5272,1750347852,2585,223,1097,26879,140,42.44,1,0,0,0,0,0,0
5273,1982662722,14183,1383,1097,32696,187,7.73,1,0,0,0,0,0,0
5274,1316058340,6599,230,1096,31940,120,16.61,1,0,0,0,0,0,0
5275,1508974882,15040,845,1096,32130,265,7.29,1,0,0,0,0,0,0
5276,1588062590,3665,541,1096,31965,393,29.9,0,0,0,0,0,0,0
5277,1730219122,1868,165,1096,32141,116,58.67,1,1,1,1,1,1,2
5278,1932173671,9710,455,1096,34576,207,11.29,0,0,0,0,0,0,0
5279,1982708939,5659,447,1096,32369,168,19.37,1,0,0,0,0,0,0
5280,1063419745,12854,692,1095,31040,272,8.52,0,0,0,0,0,0,0
5281,1184763633,13904,633,1095,38162,241,7.88,1,0,0,0,0,0,0
5282,1205883857,1648,44,1095,19692,44,66.44,1,0,0,0,0,0,0
5283,1396775474,66812,1613,1095,16166,262,1.64,1,0,0,0,0,0,0
5284,1427127885,1414,259,1095,27579,203,77.44,1,0,0,0,0,0,0
5285,1437132081,21683,667,1095,28411,205,5.05,0,0,0,0,0,0,0
5286,1194774034,2115,188,1094,31686,136,51.73,1,0,0,0,0,0,0
5287,1316995715,1875,260,1094,26252,213,58.35,0,0,0,0,1,0,1
5288,1407866916,25894,1185,1094,20385,354,4.22,1,0,0,0,0,0,0
5289,1477766616,14091,560,1094,25620,192,7.76,1,0,0,0,0,0,0
5290,1548309651,7806,498,1094,29385,126,14.01,0,0,0,0,0,0,0
5291,1841334174,2098,189,1094,31527,154,52.14,1,0,0,0,0,0,0
5292,1902852049,2649,188,1094,32101,117,41.3,1,0,0,0,0,0,0
5293,1952858771,1796,244,1094,30998,206,60.91,1,1,1,1,1,1,2
5294,1992772446,1883,92,1094,32147,85,58.1,1,0,0,0,0,0,0
5295,1417018342,1608,453,1093,28293,375,67.97,1,0,0,0,0,0,0
5296,1841346442,1313,211,1093,30237,193,83.24,1,0,0,0,0,0,0
5297,1851667778,2162,302,1093,31653,259,50.56,0,0,0,0,0,0,0
5298,1275613218,7461,267,1092,31484,130,14.64,1,0,0,0,0,0,0
5299,1811952740,1469,268,1092,32525,232,74.34,0,0,0,0,0,0,0
5300,1831143304,14874,756,1092,31624,299,7.34,1,0,0,0,0,0,0
5301,1922094135,10331,333,1092,25859,137,10.57,0,0,0,0,0,0,0
5302,1184804437,7090,535,1091,23603,197,15.39,1,0,0,0,0,0,0
5303,1275560674,15414,886,1091,27813,172,7.08,1,0,0,0,0,0,0
5304,1407843808,4998,497,1091,28986,181,21.83,0,0,0,0,0,0,0
5305,1427011410,15287,698,1091,26847,236,7.14,1,0,0,0,0,0,0
5306,1508849084,2264,129,1091,32616,99,48.19,1,0,0,0,0,0,0
5307,1659302180,5059,627,1091,17094,396,21.57,0,0,0,0,0,0,0
5308,1912947441,1739,241,1091,21675,186,62.74,1,0,0,0,0,0,0
5309,1962886200,1643,258,1091,31860,195,66.4,0,0,0,0,0,0,0
5310,1407809049,1516,222,1090,30284,205,71.9,1,0,0,0,0,0,0
5311,1447421482,11670,459,1090,26889,169,9.34,0,0,0,0,0,0,0
5312,1497066310,2043,405,1090,31307,201,53.35,1,0,0,0,0,0,0
5313,1619149929,1427,275,1090,30455,238,76.38,0,0,0,0,1,0,1
5314,1871647412,14866,576,1090,31869,160,7.33,0,0,0,0,1,0,1
5315,1144209354,6450,205,1089,28976,114,16.88,1,0,0,0,0,0,0
5316,1164737599,1558,98,1089,31208,96,69.9,0,0,0,0,0,0,0
5317,1700814340,17311,661,1089,29255,158,6.29,1,0,0,0,0,0,0
5318,1336466200,14013,611,1088,32743,217,7.76,1,0,0,0,0,0,0
5319,1508894833,2097,366,1088,31961,330,51.88,0,0,0,0,0,0,0
5320,1699797423,23212,1224,1088,36711,252,4.69,1,0,0,0,0,0,0
5321,1710969548,6338,223,1088,29972,123,17.17,1,0,0,0,0,0,0
5322,1912078346,1878,90,1088,27437,69,57.93,0,0,0,0,0,0,0
5323,1346520525,22501,845,1087,31530,150,4.83,0,0,0,0,0,0,0
5324,1457529133,5542,561,1087,30163,232,19.61,1,0,0,0,0,0,0
5325,1528178472,10857,557,1087,31198,143,10.01,1,0,0,0,0,0,0
5326,1619133253,1336,370,1087,32317,345,81.36,0,1,0,0,0,0,3
5327,1700100351,1907,320,1087,30092,255,57.0,1,0,0,0,0,0,0
5328,1740251891,15181,1078,1087,32004,285,7.16,1,0,0,0,0,0,0
5329,1891866786,5836,455,1087,32559,159,18.63,1,0,0,0,0,0,0
5330,1023224151,13390,348,1086,31341,144,8.11,1,0,0,0,0,0,0
5331,1154876498,1629,263,1086,30150,232,66.67,1,1,1,1,1,1,2
5332,1376723981,1892,175,1086,32322,124,57.4,1,1,1,1,1,1,2
5333,1528129988,1533,266,1086,30546,234,70.84,1,0,0,0,0,0,0
5334,1053379578,1611,125,1085,32398,106,67.35,1,0,0,0,0,0,0
5335,1093829277,13619,524,1085,31893,240,7.97,1,0,0,0,0,0,0
5336,1285776526,1288,190,1085,31528,158,84.24,1,0,0,0,0,0,0
5337,1396784369,16251,924,1085,29452,297,6.68,1,0,0,0,0,0,0
5338,1457521874,10057,372,1085,24762,169,10.79,0,0,0,0,0,0,0
5339,1588822050,15203,655,1085,28859,165,7.14,1,0,0,0,0,0,0
5340,1063431716,18395,568,1084,33209,249,5.89,1,0,0,0,0,0,0
5341,1306820113,2598,576,1084,30710,399,41.72,1,0,0,0,0,0,0
5342,1336133545,2267,326,1084,31758,166,47.82,1,0,0,0,0,0,0
5343,1619914447,12293,840,1084,26112,185,8.82,1,0,0,0,0,0,0
5344,1831478411,2601,374,1084,13485,234,41.68,0,0,0,0,0,0,0
5345,1841425477,2342,305,1084,31555,200,46.29,0,0,0,0,0,0,0
5346,1952561631,2247,525,1084,30958,353,48.24,1,0,0,0,0,0,0
5347,1962770560,1309,293,1084,26846,230,82.81,1,0,0,0,0,0,0
5348,1124019328,8083,311,1083,29877,104,13.4,1,0,0,0,0,0,0
5349,1497183560,5978,234,1083,31511,142,18.12,0,0,0,0,0,0,0
5350,1497806772,7492,375,1083,26759,156,14.46,0,1,0,0,0,0,3
5351,1740301134,11995,903,1083,28054,243,9.03,1,0,0,0,0,0,0
5352,1265518567,4563,184,1082,28054,156,23.71,1,0,0,0,0,0,0
5353,1285626788,1432,420,1082,24049,340,75.56,1,0,0,0,0,0,0
5354,1487656161,18324,750,1082,32465,175,5.9,1,0,0,0,0,0,0
5355,1538127865,9857,643,1082,24637,152,10.98,1,0,0,0,0,0,0
5356,1902919178,11953,782,1082,35021,233,9.05,1,0,0,0,0,0,0
5357,1073646931,1417,391,1081,32160,322,76.29,0,1,0,0,0,0,3
5358,1407834880,2349,147,1080,27221,101,45.98,0,0,0,0,0,0,0
5359,1689696718,1579,164,1080,31069,134,68.4,1,0,0,0,0,0,0
5360,1972578284,3235,908,1080,11122,725,33.38,1,0,0,0,0,0,0
5361,1144290917,29393,1137,1079,31752,256,3.67,1,0,0,0,0,0,0
5362,1316052442,15398,332,1079,31024,156,7.01,0,1,0,0,0,0,3
5363,1093772493,11629,326,1078,31556,168,9.27,1,0,0,0,0,0,0
5364,1194003509,1875,241,1078,29787,206,57.49,1,0,0,0,0,0,0
5365,1770590374,3358,345,1078,13850,200,32.1,0,0,0,0,0,0,0
5366,1245204965,1641,432,1077,29952,335,65.63,0,0,0,0,1,0,1
5367,1295963155,2498,662,1077,31806,344,43.11,1,0,0,0,0,0,0
5368,1124049473,9796,394,1076,31594,148,10.98,1,0,0,0,0,0,0
5369,1730277476,1596,98,1076,31931,92,67.42,0,1,0,0,0,0,3
5370,1871747451,4274,466,1076,30859,312,25.18,0,0,0,0,1,0,1
5371,1275997876,1717,249,1075,31402,167,62.61,0,0,0,0,0,0,0
5372,1659301836,6750,353,1075,30517,98,15.93,0,0,0,0,0,0,0
5373,1407958572,11668,617,1074,30458,195,9.2,0,0,0,0,0,0,0
5374,1457362386,1662,322,1074,29388,289,64.62,1,0,0,0,0,0,0
5375,1457410615,1490,191,1074,31539,184,72.08,1,0,0,0,0,0,0
5376,1679978753,1548,188,1074,31255,133,69.38,0,0,0,0,1,0,1
5377,1700120862,1501,147,1074,32748,145,71.55,0,0,0,0,0,0,0
5378,1003840901,11918,684,1073,30042,235,9.0,0,0,0,0,0,0,0
5379,1043281272,11191,258,1073,31463,170,9.59,0,0,0,0,0,0,0
5380,1124096847,7691,124,1073,24301,71,13.95,0,0,0,0,0,0,0
5381,1205804366,7073,484,1073,30555,167,15.17,1,0,0,0,0,0,0
5382,1366460347,19124,1150,1073,28993,161,5.61,1,0,0,0,0,0,0
5383,1558332221,1917,135,1073,32199,124,55.97,1,0,0,0,0,0,0
5384,1780794578,8613,330,1073,23314,171,12.46,1,0,0,0,0,0,0
5385,1073517462,1951,56,1072,20695,48,54.95,1,0,0,0,0,0,0
5386,1326598210,1811,300,1072,29948,239,59.19,0,0,0,0,0,0,0
5387,1669534871,5423,146,1072,26543,97,19.77,1,0,0,0,0,0,0
5388,1972542967,13136,763,1072,28187,150,8.16,1,0,0,0,0,0,0
5389,1104830165,13875,639,1071,30823,174,7.72,1,0,0,0,0,0,0
5390,1164511150,1460,178,1071,30026,171,73.36,0,0,0,0,1,0,1
5391,1326068362,14824,955,1071,31557,193,7.22,1,0,0,0,0,0,0
5392,1376557264,16221,1042,1071,29340,294,6.6,1,0,0,0,0,0,0
5393,1669856662,10490,310,1071,25690,142,10.21,0,0,0,0,0,0,0
5394,1710212295,2089,280,1071,31370,254,51.27,0,0,0,0,1,0,1
5395,1770681470,10503,344,1071,30727,154,10.2,1,0,0,0,0,0,0
5396,1780780858,2032,221,1071,28193,193,52.71,1,0,0,0,0,0,0
5397,1932137148,15435,541,1071,31751,165,6.94,1,0,0,0,0,0,0
5398,1962796326,9046,293,1071,32694,181,11.84,1,0,0,0,0,0,0
5399,1992090500,1939,361,1071,31721,326,55.23,0,0,0,0,0,0,0
5400,1174528152,1774,189,1070,17039,93,60.32,1,0,0,0,0,0,0
5401,1174764708,4404,196,1070,27529,138,24.3,1,0,0,0,0,0,0
5402,1225002660,1177,177,1070,30688,159,90.91,1,0,0,0,0,0,0
5403,1336110642,1502,283,1070,29177,219,71.24,1,0,0,0,0,0,0
5404,1497761100,1350,231,1070,17881,176,79.26,1,0,0,0,0,0,0
5405,1821199696,10934,281,1070,29683,121,9.79,1,0,0,0,0,0,0
5406,1063416766,3863,383,1068,30670,187,27.65,0,0,0,0,0,0,0
5407,1104078120,2794,324,1068,26502,154,38.22,0,0,0,0,1,0,1
5408,1881867463,1497,352,1068,28176,287,71.34,1,0,0,0,0,0,0
5409,1902809353,3452,125,1068,32186,70,30.94,1,0,0,0,0,0,0
5410,1932189974,2369,141,1068,31644,127,45.08,1,0,0,0,0,0,0
5411,1255584355,1940,253,1067,26753,186,55.0,1,0,0,0,0,0,0
5412,1295726685,10713,601,1067,32398,158,9.96,0,0,0,0,0,0,0
5413,1427020759,15594,1296,1067,27408,278,6.84,1,0,0,0,0,0,0
5414,1104879659,2147,76,1066,28362,73,49.65,1,0,0,0,0,0,0
5415,1790763241,25959,711,1066,26914,213,4.11,0,0,0,0,0,0,0
5416,1578635074,2325,719,1065,27649,494,45.81,1,0,0,0,0,0,0
5417,1639175763,2732,277,1065,31051,202,38.98,1,0,0,0,0,0,0
5418,1881953388,1699,339,1065,30675,244,62.68,1,1,1,1,1,1,2
5419,1053502799,2304,94,1064,28640,69,46.18,1,0,0,0,0,0,0
5420,1083667356,4105,642,1064,20346,271,25.92,1,0,0,0,0,0,0
5421,1356458574,15698,488,1064,28053,147,6.78,0,0,0,0,0,0,0
5422,1366517716,32847,1459,1064,30301,367,3.24,1,0,0,0,0,0,0
5423,1740611201,1694,126,1064,30234,115,62.81,0,1,0,0,0,0,3
5424,1053640334,2250,232,1063,31251,149,47.24,0,0,0,0,1,0,1
5425,1093811200,6736,377,1063,31163,206,15.78,1,0,0,0,0,0,0
5426,1205057775,2705,258,1063,27728,222,39.3,0,0,0,0,1,0,1
5427,1457492365,1590,166,1063,30174,141,66.86,1,0,0,0,0,0,0
5428,1538199849,3969,426,1063,37144,167,26.78,0,0,0,0,0,0,0
5429,1619416526,1470,217,1063,31221,211,72.31,0,0,0,0,0,0,0
5430,1144268830,1974,425,1062,31222,320,53.8,0,0,0,0,0,0,0
5431,1184680415,1920,186,1062,31705,146,55.31,0,0,0,0,1,0,1
5432,1669404513,5140,251,1062,31760,203,20.66,1,0,0,0,0,0,0
5433,1922005347,10583,308,1062,30223,91,10.03,1,0,0,0,0,0,0
5434,1023235207,1653,327,1061,27374,207,64.19,0,0,0,0,0,0,0
5435,1053533919,1962,218,1061,17543,194,54.08,0,0,0,0,0,0,0
5436,1407237167,2525,189,1061,29130,180,42.02,0,0,0,0,0,0,0
5437,1851840706,1549,175,1061,31222,155,68.5,1,1,1,1,1,1,2
5438,1558350827,14885,1482,1060,31050,184,7.12,0,0,0,0,0,0,0
5439,1770530065,18739,909,1060,19077,187,5.66,1,0,0,0,0,0,0
5440,1902838410,7309,319,1060,29988,150,14.5,1,0,0,0,0,0,0
5441,1578542437,1492,388,1059,31170,340,70.98,1,0,0,0,0,0,0
5442,1770676306,7818,274,1059,29497,110,13.55,1,0,0,0,0,0,0
5443,1013249549,5928,198,1058,30932,107,17.85,1,0,0,0,0,0,0
5444,1073905147,1746,175,1058,31390,170,60.6,1,1,1,1,1,1,2
5445,1104070820,1504,68,1058,31526,66,70.35,1,0,0,0,0,0,0
5446,1477622264,4548,529,1058,32879,198,23.26,0,0,0,0,0,0,0
5447,1578532537,8392,503,1058,28675,141,12.61,1,0,0,0,0,0,0
5448,1710935671,1761,220,1058,30180,194,60.08,1,0,0,0,0,0,0
5449,1740362938,6524,241,1058,29272,112,16.22,1,0,0,0,0,0,0
5450,1932159910,1575,261,1058,30066,212,67.17,1,0,0,0,0,0,0
5451,1992758965,1518,399,1058,30169,326,69.7,1,0,1,0,0,0,4
5452,1053599738,1620,170,1057,30602,140,65.25,1,1,1,1,1,1,2
5453,1386643013,20962,415,1057,27221,183,5.04,1,0,0,0,0,0,0
5454,1487654182,6870,570,1057,28649,176,15.39,1,0,0,0,0,0,0
5455,1487885133,1729,211,1057,30514,189,61.13,0,0,0,0,1,0,1
5456,1518035468,6892,576,1057,31690,179,15.34,1,0,0,0,0,0,0
5457,1588694350,1679,346,1057,30796,311,62.95,1,0,0,0,0,0,0
5458,1841562345,2023,212,1057,30462,180,52.25,0,0,0,0,0,0,0
5459,1962805226,2036,245,1057,31453,181,51.92,1,1,1,1,1,1,2
5460,1063617900,1741,342,1056,28941,233,60.65,1,0,0,0,0,0,0
5461,1235181884,23005,702,1056,31237,211,4.59,1,0,0,0,0,0,0
5462,1346281813,2528,102,1056,31564,89,41.77,1,0,0,0,0,0,0
5463,1457507733,8765,538,1056,32288,159,12.05,0,0,0,0,0,0,0
5464,1578676995,5347,411,1056,32911,139,19.75,1,0,0,0,0,0,0
5465,1750500609,2463,492,1056,26064,224,42.87,1,0,0,0,0,0,0
5466,1912163189,12803,697,1056,30160,213,8.25,0,0,0,0,1,0,1
5467,1003806670,4258,507,1055,30597,180,24.78,1,0,0,0,0,0,0
5468,1164857504,1514,270,1055,28342,237,69.68,0,1,0,0,0,0,3
5469,1184690364,4193,398,1055,30723,187,25.16,1,0,0,0,0,0,0
5470,1285814541,11017,404,1055,28469,187,9.58,1,0,0,0,0,0,0
5471,1750535449,1623,440,1055,28559,352,65.0,0,0,0,0,0,0,0
5472,1134169295,10710,405,1054,29274,157,9.84,1,0,0,0,0,0,0
5473,1275526428,2250,436,1054,30483,292,46.84,1,0,0,0,0,0,0
5474,1275562696,10242,575,1054,22794,136,10.29,0,0,0,0,0,0,0
5475,1316007867,1455,114,1054,29519,93,72.44,1,0,1,0,0,0,4
5476,1316138845,1497,390,1054,27843,287,70.41,1,0,0,0,0,0,0
5477,1871595181,10628,271,1054,30668,106,9.92,0,0,0,0,0,0,0
5478,1164744090,7663,272,1053,31519,128,13.74,0,0,0,0,0,0,0
5479,1407866528,2047,316,1053,31240,270,51.44,1,0,0,0,0,0,0
5480,1881694180,2022,223,1053,30279,114,52.08,1,0,0,0,0,0,0
5481,1962427179,1642,118,1053,28344,92,64.13,1,0,0,0,0,0,0
5482,1962515411,3595,131,1053,28158,94,29.29,1,0,0,0,0,0,0
5483,1992937676,2683,227,1053,31496,135,39.25,1,0,0,0,0,0,0
5484,1053372334,3658,644,1052,35217,238,28.76,1,0,0,0,0,0,0
5485,1144200759,1124,144,1052,31066,138,93.59,1,0,0,0,0,0,0
5486,1235125071,9549,490,1052,32065,112,11.02,1,0,0,0,0,0,0
5487,1356532378,1922,142,1052,26458,122,54.73,0,1,0,0,0,0,3
5488,1568405587,10455,374,1052,28262,165,10.06,1,0,0,0,0,0,0
5489,1578716338,2275,271,1052,24346,162,46.24,0,0,0,0,0,0,0
5490,1699142117,1618,207,1052,29546,173,65.02,0,1,0,0,0,0,3
5491,1811153604,1799,245,1052,29841,194,58.48,1,0,0,0,0,0,0
5492,1053312199,6439,182,1051,28884,105,16.32,1,0,0,0,0,0,0
5493,1881644979,1560,172,1051,29332,151,67.37,1,0,0,0,0,0,0
5494,1245333285,5717,99,1050,27814,74,18.37,1,0,0,0,0,0,0
5495,1265859938,3035,418,1050,30843,237,34.6,0,0,0,0,0,0,0
5496,1598782443,9898,548,1050,29470,197,10.61,1,0,0,0,0,0,0
5497,1750565784,12683,222,1050,28129,119,8.28,1,0,0,0,0,0,0
5498,1083681845,7954,476,1049,24705,125,13.19,1,0,0,0,0,0,0
5499,1386047744,1343,497,1049,31225,491,78.11,0,0,0,0,0,0,0
5500,1760491039,1399,173,1049,28904,151,74.98,1,0,0,0,0,0,0
5501,1861926586,1356,337,1049,29406,310,77.36,0,0,0,0,0,0,0
5502,1295714129,27872,936,1048,26598,273,3.76,1,0,0,0,0,0,0
5503,1700124864,7200,348,1048,31064,127,14.56,0,0,0,0,0,0,0
5504,1720066764,5968,391,1048,33220,172,17.56,1,0,0,0,0,0,0
5505,1831181619,2867,182,1048,28688,117,36.55,1,0,0,0,0,0,0
5506,1194773242,2224,222,1047,31069,188,47.08,1,0,0,0,0,0,0
5507,1396755286,2533,291,1047,30122,149,41.33,1,0,0,0,0,0,0
5508,1487606166,2310,293,1047,30043,243,45.32,1,0,0,0,0,0,0
5509,1154310902,1373,252,1046,27101,224,76.18,0,0,0,0,0,0,0
5510,1245402635,1556,441,1046,24710,391,67.22,1,0,0,0,0,0,0
5511,1255402855,5689,137,1046,29012,104,18.39,1,0,0,0,0,0,0
5512,1982626818,2877,101,1046,28972,85,36.36,1,0,0,0,0,0,0
5513,1548499460,1816,220,1045,30594,175,57.54,0,0,0,0,0,0,0
5514,1558686717,1543,160,1045,28036,154,67.73,0,0,0,0,1,0,1
5515,1679566863,8222,576,1045,28653,163,12.71,0,0,0,0,0,0,0
5516,1023003431,1864,455,1044,22693,312,56.01,0,0,0,0,0,0,0
5517,1063451664,2015,83,1044,29672,72,51.81,1,0,0,0,0,0,0
5518,1073703484,1368,63,1044,25198,62,76.32,1,0,0,0,0,0,0
5519,1073735338,1362,288,1044,26467,248,76.65,1,0,0,0,0,0,0
5520,1104076793,7728,562,1044,25217,164,13.51,1,0,0,0,0,0,0
5521,1144316431,9519,286,1044,22743,143,10.97,1,0,0,0,0,0,0
5522,1407162746,1876,350,1044,30212,289,55.65,1,0,0,0,0,0,0
5523,1437169356,1848,205,1044,28788,187,56.49,1,0,0,0,0,0,0
5524,1558384917,16086,892,1044,33238,313,6.49,1,0,0,0,0,0,0
5525,1619991643,1420,167,1044,28597,147,73.52,1,0,0,0,0,0,0
5526,1225061716,4431,472,1043,30858,162,23.54,1,0,0,0,0,0,0
5527,1255408159,7074,674,1043,26710,173,14.74,1,0,0,0,0,0,0
5528,1841276284,2191,42,1043,26612,38,47.6,1,0,0,0,0,0,0
5529,1093837643,1593,321,1042,30442,254,65.41,0,1,0,0,0,0,3
5530,1154376788,1566,98,1042,27821,93,66.54,1,0,0,0,0,0,0
5531,1609874262,7060,260,1042,26193,135,14.76,1,0,0,0,0,0,0
5532,1629011762,1626,309,1042,29387,233,64.08,1,0,0,0,0,0,0
5533,1891769212,15857,954,1042,29535,161,6.57,1,0,0,0,0,0,0
5534,1942268578,17261,917,1042,31892,191,6.04,1,0,0,0,0,0,0
5535,1982677407,10354,272,1042,30682,106,10.06,1,0,0,0,0,0,0
5536,1427299486,12396,365,1041,30966,160,8.4,0,0,0,0,0,0,0
5537,1457645830,1500,276,1041,30878,253,69.4,1,0,0,0,0,0,0
5538,1619955994,1575,397,1041,29443,330,66.1,1,0,0,0,0,0,0
5539,1053304808,13824,924,1040,30949,163,7.52,0,0,0,0,0,0,0
5540,1194715938,1443,176,1040,30504,157,72.07,1,0,0,0,0,0,0
5541,1457323859,2181,239,1040,28662,187,47.68,1,0,0,0,0,0,0
5542,1457481194,1677,110,1040,28335,91,62.02,1,0,0,0,0,0,0
5543,1487610424,2104,221,1040,30013,141,49.43,1,0,0,0,0,0,0
5544,1538237391,2978,229,1040,26516,117,34.92,1,0,0,0,0,0,0
5545,1619045689,1352,211,1040,29037,117,76.92,1,0,0,0,0,0,0
5546,1669573457,5141,329,1040,30851,122,20.23,0,0,0,0,0,0,0
5547,1861430902,1865,258,1040,29948,194,55.76,1,0,0,0,0,0,0
5548,1871541631,1592,281,1040,30260,249,65.33,1,0,0,0,0,0,0
5549,1033105697,40457,485,1039,12821,188,2.57,0,0,0,0,0,0,0
5550,1134341209,1458,177,1039,30553,133,71.26,0,0,0,0,1,0,1
5551,1467478388,19868,502,1039,26650,152,5.23,1,0,0,0,0,0,0
5552,1699889220,8369,156,1039,30749,109,12.41,1,0,0,0,0,0,0
5553,1902824857,1722,195,1039,24077,144,60.34,1,0,0,0,0,0,0
5554,1104993773,2103,341,1038,30657,266,49.36,1,0,0,0,0,0,0
5555,1285633156,3323,566,1038,24891,158,31.24,1,0,0,0,0,0,0
5556,1730144114,7416,893,1038,60280,299,14.0,1,0,0,0,0,0,0
5557,1740209675,12470,726,1038,30319,148,8.32,1,0,0,0,0,0,0
5558,1831230242,1644,81,1038,27089,76,63.14,0,0,0,0,0,0,0
5559,1255331088,14666,358,1037,29683,119,7.07,1,0,0,0,0,0,0
5560,1588081087,6239,301,1037,28127,117,16.62,0,0,0,0,1,0,1
5561,1902825177,1958,65,1037,30812,58,52.96,1,0,0,0,0,0,0
5562,1912917063,5582,262,1037,26695,99,18.58,1,0,0,0,0,0,0
5563,1063441137,7435,231,1036,28036,101,13.93,1,0,0,0,0,0,0
5564,1457443079,10936,554,1036,29780,117,9.47,1,0,0,0,0,0,0
5565,1639149552,5145,186,1036,30830,87,20.14,1,0,0,0,0,0,0
5566,1770802266,2044,222,1036,30077,136,50.68,1,0,0,0,0,0,0
5567,1053635557,1421,569,1035,30598,541,72.84,0,0,0,0,0,0,0
5568,1063457208,1629,178,1035,30687,155,63.54,1,0,0,0,0,0,0
5569,1306847892,5657,411,1035,29673,196,18.3,1,0,0,0,0,0,0
5570,1669463501,1769,334,1035,30787,247,58.51,1,0,0,0,0,0,0
5571,1023297702,14571,870,1034,28875,187,7.1,1,0,0,0,0,0,0
5572,1437147600,10913,591,1034,29734,193,9.47,0,1,0,0,0,0,3
5573,1437201860,11048,626,1034,27409,302,9.36,0,0,0,0,0,0,0
5574,1518206531,7561,364,1034,29940,156,13.68,0,0,0,0,0,0,0
5575,1699828186,2187,223,1034,29101,114,47.28,1,0,0,0,0,0,0
5576,1720083785,1567,360,1034,30531,314,65.99,0,0,0,0,1,0,1
5577,1770798878,7269,306,1034,29287,126,14.22,1,0,0,0,0,0,0
5578,1942261672,1836,116,1034,31737,101,56.32,0,0,0,0,0,0,0
5579,1265461941,4377,185,1033,29948,142,23.6,1,0,0,0,0,0,0
5580,1730522129,7105,344,1033,30319,125,14.54,0,0,0,0,0,0,0
5581,1992798961,8746,334,1033,28381,175,11.81,1,0,0,0,0,0,0
5582,1639193352,1422,250,1032,27541,195,72.57,1,0,0,0,0,0,0
5583,1053407114,11091,489,1031,27106,134,9.3,1,0,0,0,0,0,0
5584,1174664007,1818,212,1031,29321,163,56.71,1,0,0,0,0,0,0
5585,1871520023,22735,612,1031,18017,205,4.53,1,0,0,0,0,0,0
5586,1033408828,1564,231,1030,30742,220,65.86,0,0,0,0,0,0,0
5587,1285702894,24092,1033,1030,22474,264,4.28,1,0,0,0,0,0,0
5588,1366466294,1908,234,1030,30210,193,53.98,0,0,0,0,0,0,0
5589,1780119875,1428,183,1030,28323,180,72.13,0,0,0,0,0,0,0
